author_timestamp,n_additions,n_deletions
2012-10-04 03:44:44,6,22
2012-10-04 03:44:44,0,10
2012-10-04 03:28:08,1,0
2012-10-04 03:28:08,1,51
2012-10-04 03:28:08,15,37
2012-10-11 14:10:35,0,1
2012-10-11 14:10:35,0,2
2012-10-11 12:41:43,1,0
2012-10-11 12:41:43,0,1
2012-10-11 12:41:43,0,5
2012-10-11 12:41:43,0,6
2012-10-11 12:41:43,3,10
2012-09-30 04:27:40,4,5
2012-09-30 04:23:05,0,9
2012-09-30 04:20:50,0,6
2012-10-09 20:27:45,1,0
2012-10-09 20:27:45,0,2
2012-10-09 20:27:45,7,0
2012-10-09 20:27:45,0,2
2012-10-09 20:27:45,22,39
2012-09-26 23:28:00,1,0
2012-09-26 23:28:00,0,22
2012-09-26 23:28:00,5,5
2012-09-26 21:44:24,9,0
2012-09-26 21:44:24,0,6
2012-09-26 21:44:24,0,7
2012-10-06 02:37:01,1,0
2012-10-06 02:37:01,0,2
2012-10-06 02:37:01,3,0
2012-10-06 02:37:01,31,75
2012-10-06 02:37:01,8,2
2012-09-26 05:21:14,1,3
2012-09-26 05:21:14,1,1
2012-09-26 05:21:14,12,13
2012-09-26 05:21:14,2,2
2012-09-26 05:21:14,6,2
2012-09-26 05:21:14,4,5
2012-09-26 05:21:14,0,1
2012-09-26 05:21:14,2,2
2012-09-26 05:21:14,1,1
2012-10-11 03:12:01,1,0
2012-10-11 03:12:01,0,1
2012-10-11 03:12:01,1,16
2012-10-11 02:23:29,1,0
2012-10-11 02:23:29,0,1
2012-10-11 02:23:29,4,25
2012-10-11 02:23:29,2,3
2012-10-11 01:35:42,0,2
2012-10-11 01:35:42,0,1
2012-10-11 01:35:42,0,5
2012-10-11 01:35:42,3,7
2012-10-11 01:35:42,0,13
2012-10-11 01:35:42,1,0
2012-10-11 01:35:42,0,1
2012-10-11 01:35:42,12,19
2012-10-11 01:35:42,4,20
2012-10-11 01:35:42,1,0
2012-10-11 01:28:25,3,0
2012-10-11 01:28:25,8,0
2012-10-11 01:28:25,12,8
2012-10-11 01:28:25,3,0
2012-10-11 01:28:25,1,0
2012-10-11 00:09:44,2,2
2012-10-10 23:57:26,5,8
2012-10-02 19:32:10,2,3
2012-10-02 19:29:10,16,25
2012-10-11 03:50:59,19,21
2012-10-11 03:50:59,1,2
2012-09-05 22:53:18,13,13
2012-09-05 22:30:34,2,8
2012-09-05 22:30:34,18,9
2012-09-05 22:08:40,9,17
2012-10-11 15:42:01,6,6
2012-10-11 15:42:01,1,1
2012-10-11 15:42:01,6,6
2012-10-11 15:42:01,2,2
2012-10-11 15:42:01,2,2
2012-10-11 15:42:01,2,2
2012-10-11 15:42:01,2,2
2012-10-11 15:42:01,1,1
2012-10-11 15:42:01,3,2
2012-10-11 15:42:01,2,2
2012-10-11 00:25:00,14,18
2012-10-10 05:06:20,1,1
2012-10-04 21:13:59,13,18
2012-10-04 20:52:53,1,3
2012-10-04 20:52:53,10,6
2012-10-04 20:52:53,6,2
2012-10-04 20:52:53,2,2
2012-10-04 20:52:53,0,2
2012-08-29 20:31:33,7,11
2012-05-27 01:44:21,6,7
2012-05-27 01:44:21,13,19
2012-06-01 02:25:28,2,2
2012-06-01 02:24:57,6,7
2012-05-27 02:22:53,0,9
2012-05-27 02:22:53,2,10
2012-09-17 22:42:01,2,5
2012-05-27 02:20:22,0,8
2012-05-27 02:17:47,0,8
2012-05-26 05:07:39,6,11
2012-05-26 04:25:15,0,2
2012-05-24 07:12:25,2,1
2012-05-20 15:59:03,2,0
2012-05-20 15:59:03,4,3
2012-05-19 05:13:01,7,22
2012-05-19 04:29:22,1,1
2012-05-19 04:29:22,8,8
2012-05-19 04:29:22,1,1
2012-05-07 21:37:26,0,2
2012-05-07 21:37:26,0,2
2012-05-07 21:37:26,0,2
2012-05-07 21:37:26,0,2
2012-05-07 21:37:26,0,2
2012-06-01 18:22:01,2,0
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,0,4
2012-06-01 18:22:01,0,3
2012-06-01 18:22:01,0,1
2012-06-01 18:22:01,0,1
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,0,3
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,1,0
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,2,0
2012-06-01 18:22:01,2,0
2012-06-01 18:22:01,2,0
2012-06-01 18:22:01,2,0
2012-06-01 18:22:01,0,3
2012-06-01 18:22:01,0,3
2012-06-01 18:22:01,3,0
2012-06-01 18:22:01,2,0
2012-06-01 18:22:01,3,0
2012-06-01 18:22:01,0,3
2012-06-01 18:22:01,0,2
2012-06-01 18:22:01,1,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-06-01 18:21:16,0,1
2012-05-05 22:29:41,2,1
2012-05-05 20:24:40,1,2
2012-05-05 20:11:35,9,3
2012-05-05 20:11:35,1,12
2012-05-05 20:11:35,1,12
2012-05-05 20:11:35,1,12
2012-05-05 20:11:35,1,12
2012-05-05 19:57:00,4,3
2012-05-03 01:45:12,3,0
2012-05-03 01:45:12,0,8
2012-05-01 22:37:16,0,8
2012-05-01 03:37:41,1,0
2012-04-30 23:49:23,4,0
2012-04-30 23:49:23,0,5
2012-04-29 02:42:43,0,3
2012-09-22 22:23:49,1,0
2012-09-22 22:23:49,0,2
2012-09-22 22:23:49,5,19
2012-09-22 22:18:23,1,0
2012-09-22 22:18:23,0,5
2012-09-22 22:18:23,17,31
2012-09-19 17:18:20,1,1
2012-09-19 17:18:20,3,10
2012-09-19 17:18:20,1,0
2012-09-19 17:18:20,1,1
2012-09-19 17:18:20,7,0
2012-09-19 17:18:20,0,37
2012-09-19 17:08:13,1,0
2012-09-19 17:08:13,1,0
2012-09-19 17:08:13,0,16
2012-09-19 17:05:49,1,1
2012-09-19 17:05:49,7,0
2012-09-19 17:05:49,1,4
2012-09-19 17:05:49,0,31
2012-09-19 17:05:49,18,33
2012-09-22 22:10:15,1,0
2012-09-22 22:10:15,0,1
2012-09-22 22:10:15,19,21
2012-09-19 02:33:44,3,5
2012-09-19 02:33:44,1,0
2012-09-19 02:33:44,1,1
2012-09-19 02:33:44,5,0
2012-09-19 02:33:44,0,33
2012-09-19 02:25:02,1,0
2012-09-19 02:25:02,1,0
2012-09-19 02:25:02,0,19
2012-09-19 02:18:51,1,1
2012-09-19 02:18:51,8,0
2012-09-19 02:18:51,0,1
2012-09-19 02:18:51,0,77
2012-09-19 02:18:51,22,21
2012-09-16 16:06:34,2,0
2012-09-16 16:06:34,2,0
2012-09-16 16:06:34,5,0
2012-09-16 16:06:34,0,20
2012-09-16 16:06:34,0,17
2012-09-16 16:05:09,1,0
2012-09-16 16:05:09,0,2
2012-09-16 16:05:09,11,0
2012-09-16 16:05:09,23,60
2012-08-31 19:48:05,2,0
2012-08-31 19:48:05,0,3
2012-08-31 19:48:05,2,0
2012-08-31 19:48:05,5,0
2012-08-31 19:48:05,6,0
2012-08-31 19:48:05,0,7
2012-08-31 19:48:05,6,19
2012-08-31 19:48:05,0,22
2012-09-12 22:32:42,1,0
2012-09-12 22:32:42,0,3
2012-09-12 22:32:42,11,0
2012-09-12 22:32:42,10,0
2012-09-12 22:32:42,0,33
2012-09-12 22:32:42,0,34
2012-09-12 22:32:42,0,1
2012-09-12 22:32:42,21,13
2012-09-06 21:08:47,1,0
2012-09-06 21:08:47,6,24
2012-09-06 21:08:47,6,25
2012-09-22 00:48:32,1,0
2012-09-22 00:48:32,0,1
2012-09-22 00:48:32,33,38
2012-09-10 22:03:41,15,3
2012-09-10 22:03:41,13,3
2012-09-10 22:03:41,0,10
2012-09-06 19:48:11,3,0
2012-09-06 19:48:11,1,0
2012-09-06 19:48:11,0,26
2012-09-06 19:48:11,0,2
2012-09-06 19:48:11,1,1
2012-09-06 19:48:11,0,3
2012-09-06 19:48:11,0,3
2012-09-06 19:48:11,0,1
2012-09-06 19:48:11,0,25
2012-09-22 00:32:29,0,2
2012-09-22 00:32:29,3,14
2012-09-22 00:32:29,1,0
2012-08-02 19:05:11,2,22
2012-08-02 19:05:11,0,1
2012-08-02 19:05:11,0,17
2012-08-02 19:05:11,1,1
2012-08-02 19:05:11,0,15
2012-08-02 19:05:11,0,2
2012-08-02 19:05:11,1,1
2012-08-02 19:05:11,2,0
2012-08-02 19:05:11,1,1
2012-08-02 19:05:11,3,0
2012-08-02 19:05:11,7,3
2012-08-02 19:05:11,14,32
2012-08-02 19:05:11,0,19
2012-08-02 19:05:11,1,0
2012-08-02 19:05:11,0,40
2012-08-02 19:05:11,1,1
2012-08-02 19:05:11,0,1
2012-09-10 20:44:54,1,0
2012-09-10 20:44:54,0,5
2012-09-10 20:44:54,10,5
2012-09-10 20:44:54,11,16
2012-09-10 20:44:54,0,38
2012-09-10 20:44:54,24,7
2012-09-10 20:44:54,21,14
2012-06-01 02:22:52,1,0
2012-06-01 02:22:52,13,0
2012-06-01 02:22:52,0,19
2012-09-10 02:03:42,1,0
2012-09-10 02:03:42,0,3
2012-09-10 02:03:42,0,3
2012-09-10 02:03:42,10,46
2012-09-10 02:03:42,19,19
2012-08-02 08:53:03,1,0
2012-08-02 08:53:03,0,9
2012-08-02 08:53:03,0,21
2012-08-02 07:52:41,1,0
2012-08-02 07:52:41,1,1
2012-08-02 07:52:41,0,5
2012-08-02 07:52:41,0,20
2012-08-02 07:49:43,5,0
2012-08-02 07:46:39,1,0
2012-08-02 07:46:39,12,0
2012-08-02 07:46:39,0,42
2012-09-10 01:31:07,1,0
2012-09-10 01:31:07,0,5
2012-09-10 01:31:07,12,0
2012-09-10 01:31:07,13,61
2012-09-30 17:38:55,34,4
2012-09-30 17:38:55,6,2
2012-09-30 17:20:09,22,0
2012-09-30 17:20:09,5,0
2012-09-30 17:12:36,4,0
2012-09-21 23:55:31,3,0
2012-09-21 23:55:31,3,0
2012-09-21 23:55:31,12,1
2012-09-20 13:28:25,0,9
2012-09-20 13:28:25,4,4
2012-09-20 13:28:25,12,12
2012-09-20 13:28:25,2,0
2012-09-20 13:28:25,1,1
2012-09-20 13:28:25,7,20
2012-09-20 13:28:25,3,20
2012-09-06 17:39:47,5,1
2012-09-06 17:39:47,0,6
2012-09-06 03:20:33,1,0
2012-09-03 07:24:18,5,19
2012-09-27 01:43:45,2,2
2012-09-27 01:43:05,3,3
2012-09-27 01:41:05,2,2
2012-09-27 01:33:07,0,2
2012-08-28 16:52:22,5,10
2012-08-28 16:52:22,10,5
2012-08-28 16:52:22,11,5
2012-08-28 16:52:22,10,10
2012-08-28 16:52:22,6,6
2012-08-28 16:52:22,6,12
2012-08-28 16:52:22,6,6
2012-08-28 16:52:22,11,5
2012-08-28 16:52:22,6,6
2012-08-28 16:52:22,10,15
2012-08-28 16:52:22,4,9
2012-08-28 16:52:22,42,48
2012-08-28 16:52:22,10,16
2012-08-28 16:52:22,12,12
2012-08-28 16:52:22,4,9
2012-08-28 16:52:22,16,16
2012-08-28 16:52:22,11,5
2012-08-28 16:52:22,12,12
2012-08-28 16:52:22,10,10
2012-08-28 16:52:22,16,22
2012-08-28 16:52:22,16,11
2012-08-28 16:52:22,11,16
2012-08-28 16:52:22,22,16
2012-08-28 16:52:22,29,34
2012-08-28 16:52:22,78,97
2012-08-28 16:52:22,18,18
2012-08-28 16:52:22,11,16
2012-08-28 16:52:22,4,8
2012-08-28 16:52:22,37,31
2012-08-28 16:52:22,5,5
2012-08-28 16:52:22,4,4
2012-08-28 16:52:22,16,16
2012-08-28 16:52:22,24,24
2012-08-28 16:52:22,5,5
2012-08-28 16:52:22,23,28
2012-08-28 16:52:22,18,18
2012-08-28 16:52:22,6,6
2012-08-28 16:52:22,2,2
2012-08-28 16:52:22,42,42
2012-08-28 16:52:22,29,40
2012-08-28 16:52:22,5,10
2012-08-28 16:52:22,5,5
2012-08-28 16:52:22,17,17
2012-08-28 16:52:22,10,5
2012-08-27 23:55:01,26,0
2012-08-27 21:55:17,3,2
2012-08-27 18:55:26,9,19
2012-08-27 18:48:26,1,3
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,3,6
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,5,1
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,2,4
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:48:26,1,2
2012-08-27 18:21:39,4,4
2012-08-27 17:02:21,4,4
2012-08-27 16:59:52,3,3
2012-08-27 16:57:12,5,5
2012-08-27 16:54:13,15,17
2012-08-27 16:47:29,3,3
2012-08-27 16:47:29,4,9
2012-08-27 16:47:29,3,2
2012-08-27 16:14:05,4,4
2012-08-27 07:18:55,3,3
2012-08-27 07:11:34,14,12
2012-08-27 01:35:48,7,6
2012-08-27 01:32:02,9,8
2012-08-27 01:27:40,3,3
2012-08-27 01:20:24,7,7
2012-08-27 01:01:46,3,3
2012-08-28 14:19:41,1,0
2012-08-27 01:00:03,2,1
2012-08-27 00:41:49,3,3
2012-08-27 00:39:16,3,2
2012-08-27 00:36:23,3,3
2012-08-27 00:30:57,3,2
2012-08-27 00:27:09,3,2
2012-08-27 00:22:10,5,7
2012-08-27 00:15:40,3,3
2012-08-27 00:13:36,5,5
2012-08-26 16:55:54,1,1
2012-08-26 15:01:04,1,1
2012-08-26 15:01:04,1,1
2012-08-22 22:42:10,6,0
2012-08-22 22:42:10,1,0
2012-08-22 22:42:10,1,3
2012-08-22 02:50:49,20,20
2012-08-22 02:43:47,7,0
2012-08-22 02:32:06,13,22
2012-08-22 02:32:06,21,0
2012-08-22 02:32:06,3,0
2012-08-22 02:32:06,12,25
2012-08-22 02:32:06,21,35
2012-08-22 00:11:34,2,2
2012-08-22 00:11:34,0,1
2012-08-22 00:11:34,0,1
2012-08-22 00:09:42,20,0
2012-08-22 00:09:42,0,20
2012-08-21 16:26:45,15,32
2012-08-21 16:11:46,1,9
2012-08-21 16:11:46,61,29
2012-08-21 16:11:46,1,0
2012-08-21 15:48:11,5,125
2012-08-21 15:48:11,132,0
2012-08-21 15:48:11,2,0
2012-08-21 13:56:33,6,35
2012-08-21 13:56:33,37,0
2012-08-21 13:56:33,1,0
2012-08-19 17:00:49,21,77
2012-08-19 16:04:24,2,32
2012-08-19 16:04:24,26,0
2012-08-19 16:04:24,1,21
2012-08-19 16:04:24,2,0
2012-08-16 01:12:10,106,0
2012-08-16 01:12:10,0,106
2012-08-16 01:06:33,2,11
2012-08-16 01:06:33,14,2
2012-08-16 01:06:33,2,0
2012-08-16 01:03:26,44,0
2012-08-16 01:03:26,0,44
2012-08-16 00:06:36,2,15
2012-08-16 00:00:58,5,9
2012-08-15 23:56:12,97,2
2012-08-15 23:56:12,0,6
2012-08-15 23:56:12,0,93
2012-08-12 21:27:30,5,53
2012-08-12 21:27:30,7,4
2012-08-12 21:27:30,3,0
2012-08-12 20:17:59,3,0
2012-08-12 20:17:59,9,7
2012-08-19 16:30:45,20,38
2012-08-21 13:40:46,1,1
2012-08-19 16:17:29,22,9
2012-08-15 22:23:36,4,1
2012-08-12 22:04:37,2,16
2012-08-12 21:18:05,3,3
2012-08-12 21:18:05,2,2
2012-08-18 04:25:51,2,1
2012-08-18 04:25:51,7,9
2012-08-18 04:25:51,20,5
2012-08-18 04:25:51,3,3
2012-08-18 03:54:15,40,21
2012-08-29 13:00:01,1,2
2012-09-21 12:19:02,8,2
2012-05-05 20:24:40,1,2
2012-05-05 20:11:35,9,3
2012-05-05 20:11:35,1,12
2012-05-05 20:11:35,1,12
2012-05-05 20:11:35,1,12
2012-05-05 20:11:35,1,12
2012-05-05 19:57:00,4,3
2012-05-03 01:45:12,3,0
2012-05-03 01:45:12,0,8
2012-09-20 13:28:25,0,9
2012-09-20 13:28:25,4,4
2012-09-20 13:28:25,12,12
2012-09-20 13:28:25,2,0
2012-09-20 13:28:25,1,1
2012-09-20 13:28:25,7,20
2012-09-20 13:28:25,3,20
2012-09-06 17:39:47,5,1
2012-09-06 17:39:47,0,6
2012-09-06 03:20:33,1,0
2012-09-03 07:24:18,5,19
2012-08-02 18:27:53,0,1
2012-08-02 18:27:53,0,1
2012-08-02 18:27:53,0,1
2012-08-03 08:14:44,0,1
2012-08-03 08:14:44,0,1
2012-08-03 08:14:44,0,1
2012-08-03 08:14:44,0,1
2012-08-03 08:14:44,1,0
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,13
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,2,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,17
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,14
2012-08-03 08:12:38,2,0
2012-08-03 08:12:38,0,14
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,14
2012-08-03 08:12:38,2,0
2012-08-03 08:12:38,0,16
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,10
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,6
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,20
2012-08-03 08:12:38,1,0
2012-08-03 08:12:38,0,15
2012-08-03 08:12:38,2,0
2012-08-03 08:12:38,0,14
2012-08-02 18:12:06,0,2
2012-08-02 18:12:06,0,8
2012-08-02 18:12:06,5,0
2012-08-02 18:12:06,0,4
2012-08-02 18:12:06,3,3
2012-09-18 08:04:37,1,1
2012-09-18 08:04:37,1,1
2012-08-18 02:42:36,1,1
2012-08-18 01:32:56,2,2
2012-08-18 01:29:06,1,2
2012-08-18 01:27:32,2,7
2012-08-18 00:10:46,18,0
2012-08-17 23:49:09,2,1
2012-08-06 06:18:17,28,32
2012-08-04 04:39:23,1,1
2012-05-23 04:25:15,3,8
2012-05-23 04:25:15,3,0
2012-05-23 04:18:33,2,0
2012-05-23 04:18:33,29,41
2012-05-23 04:18:33,2,2
2012-05-23 01:16:35,1,1
2012-05-23 01:16:35,1,1
2012-05-23 01:16:35,3,3
2012-08-01 09:07:04,5,27
2012-07-31 05:28:31,7,7
2012-07-30 20:53:35,29,22
2012-07-30 07:50:30,2,2
2012-07-29 19:17:39,5,0
2012-07-25 20:39:50,2,7
2012-07-25 20:39:50,1,0
2012-07-25 20:39:50,0,1
2012-07-25 20:39:50,1,0
2012-07-22 17:15:37,1,1
2012-07-22 17:26:51,4,4
2012-07-22 17:23:33,5,7
2012-07-22 17:23:33,3,3
2012-07-22 17:09:14,3,4
2012-07-22 17:09:14,9,13
2012-07-22 17:02:01,5,26
2012-07-21 11:33:25,6,12
2012-07-21 11:33:25,25,49
2012-07-21 11:33:25,0,3
2012-07-21 11:33:25,2,0
2012-07-20 19:28:46,2,4
2012-07-20 19:05:59,1,1
2012-07-20 08:09:19,6,7
2012-07-20 08:03:41,4,13
2012-07-19 22:37:29,42,45
2012-07-19 22:25:00,18,38
2012-07-19 22:25:00,0,7
2012-07-19 22:25:00,0,4
2012-07-19 21:17:26,3,5
2012-07-19 21:15:31,1,3
2012-07-19 21:15:31,2,7
2012-07-19 21:15:31,12,12
2012-07-19 21:15:31,1,3
2012-07-19 21:15:31,1,0
2012-07-19 21:15:31,4,5
2012-07-19 12:23:13,9,16
2012-07-19 12:23:13,2,0
2012-07-19 12:12:22,10,22
2012-07-19 12:07:30,1,7
2012-07-19 12:03:21,5,6
2012-07-19 16:48:50,1,4
2012-07-19 16:48:50,2,1
2012-07-19 16:48:50,1,6
2012-07-19 16:48:50,6,9
2012-07-19 16:48:21,5,1
2012-07-19 16:48:21,28,21
2012-07-19 16:47:55,2,15
2012-07-19 16:47:55,19,8
2012-07-19 07:19:07,2,2
2012-07-19 07:17:49,2,2
2012-06-26 17:58:53,7,10
2012-06-26 17:58:53,2,2
2012-06-26 17:58:53,4,4
2012-06-26 17:58:53,7,14
2012-06-26 17:58:53,6,6
2012-06-26 17:58:53,8,12
2012-06-26 17:58:53,3,6
2012-06-26 17:58:53,4,4
2012-06-26 17:58:53,6,10
2012-06-26 17:58:53,3,3
2012-06-26 17:58:53,1,1
2012-06-26 17:58:53,46,70
2012-06-26 17:58:53,1,1
2012-06-26 17:58:53,1,1
2012-06-26 17:58:53,3,3
2012-06-25 07:46:13,17,28
2012-07-14 09:49:40,3,1
2012-07-14 09:49:40,2,2
2012-06-25 07:38:56,0,14
2012-06-25 07:38:56,26,45
2012-06-25 07:38:56,0,5
2012-07-19 05:18:15,1,1
2012-07-19 05:18:15,2,2
2012-07-19 05:18:15,2,2
2012-07-19 05:18:15,2,2
2012-07-19 05:18:15,4,4
2012-07-19 05:18:15,4,4
2012-07-19 05:18:15,4,4
2012-07-18 16:43:19,21,18
2012-07-18 13:32:50,1,1
2012-06-30 07:55:24,2,0
2012-06-24 06:03:05,0,1
2012-06-24 06:03:05,0,1
2012-06-24 06:03:05,3,19
2012-06-24 06:00:10,3,69
2012-06-24 05:56:45,69,2
2012-06-24 05:56:45,3,0
2012-06-24 05:56:45,2,1
2012-06-27 07:33:29,14,12
2012-06-27 07:31:24,2,4
2012-06-27 07:31:24,11,19
2012-06-27 07:07:19,1,1
2012-06-27 07:07:19,4,10
2012-06-27 07:07:19,5,4
2012-06-27 07:07:19,2,2
2012-06-27 07:07:19,7,7
2012-06-27 07:07:19,1,5
2012-06-27 07:07:19,9,19
2012-06-27 07:07:19,2,4
2012-06-27 05:24:13,1,1
2012-06-27 05:24:13,1,2
2012-06-27 05:24:13,1,1
2012-06-27 05:24:13,1,1
2012-06-27 05:24:13,32,31
2012-06-26 18:10:04,1,3
2012-06-26 18:10:04,1,1
2012-06-26 18:10:04,4,0
2012-06-26 18:10:04,8,6
2012-06-26 18:10:04,3,2
2012-07-15 10:10:52,15,0
2012-07-22 19:46:21,1,1
2012-06-23 18:49:45,1,1
2012-06-23 18:41:54,1,8
2012-06-10 00:40:20,9,11
2012-06-10 00:33:28,20,33
2012-06-10 00:28:22,34,21
2012-06-08 19:59:33,5,4
2012-06-08 00:56:54,1,8
2012-06-08 00:51:39,6,10
2012-06-08 00:51:39,1,0
2012-06-08 00:51:39,1,0
2012-06-14 23:01:42,42,56
2012-06-14 23:01:42,20,2
2012-06-14 23:01:42,1,1
2012-06-14 23:01:42,3,21
2012-06-10 22:09:36,1,1
2012-06-10 22:09:36,1,1
2012-06-10 22:09:36,5,4
2012-06-10 22:09:36,2,2
2012-06-10 22:09:36,1,1
2012-06-10 22:09:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,6,0
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,2,2
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,2,2
2012-06-10 22:05:36,1,2
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,4
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,2,2
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,2
2012-06-10 22:05:36,2,2
2012-06-10 22:05:36,3,6
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 22:05:36,1,1
2012-06-10 21:17:17,10,10
2012-06-10 21:13:09,1,2
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,4,4
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,3,3
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,4,4
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,10,8
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,2,2
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,3,4
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
2012-06-10 21:13:09,1,1
